Carpark Name,Carpark Address,Mon-Fri before 5/6pm,Mon-Fri after 5/6pm,Sat,Sun/Public Holiday,Info,postal,Latitude_rad,Longitude_rad,Coord_rad
Holiday Inn Atrium Singapore,"317 Outram Road, S(169075)",\$1.93/hr from 7am to 5pm,\$3.85/entry from 5pm to 7am the following day,\$3.85/entry from 7am to 7am the following day,\$3.85/entry from 7am to 7am the following day,"<b>Carpark: </b>Holiday Inn Atrium Singapore
<b>Address: </b>317 Outram Road, S(169075)
<b>Mon-Fri before 5/6pm: </b>\$1.93/hr from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$3.85/entry from 5pm to 7am the following day
<b>Sat: </b>\$3.85/entry from 7am to 7am the following day
<b>Sun/ Public Holiday: </b>\$3.85/entry from 7am to 7am the following day",169075,0.02249453643798876,1.812247599778123,"(0.022494536437988759, 1.8122475997781231)"
The National Museum of Singapore,"93 Stamford Road, S(178897)",\$2.50/hr from 7am to 6pm,"\$4.00/entry from 6pm to 3am, \$4/hr from 3am to 7am the following day",Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>The National Museum of Singapore
<b>Address: </b>93 Stamford Road, S(178897)
<b>Mon-Fri before 5/6pm: </b>\$2.50/hr from 7am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$4.00/entry from 6pm to 3am, \$4/hr from 3am to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",178897,0.022635035442774298,1.812504007843863,"(0.022635035442774298, 1.812504007843863)"
Royal Selangor Pewter Museum,"32 Pandan Road, S(609279)","\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 8am to 5pm",\$2.50/entry from 5pm to 8am the following day,Charges same as weekdays,\$2.50/entry,"<b>Carpark: </b>Royal Selangor Pewter Museum
<b>Address: </b>32 Pandan Road, S(609279)
<b>Mon-Fri before 5/6pm: </b>\$2.20 for 1st hr, \$1.10 for next subsequent 30min from 8am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$2.50/entry from 5pm to 8am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.50/entry",609279,0.022726420882408723,1.8107842302121178,"(0.022726420882408723, 1.8107842302121178)"
Changi Chapel and Museum (The Changi Museum),"1000 Upper Changi Road North, S(507707)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>Changi Chapel and Museum (The Changi Museum)
<b>Address: </b>1000 Upper Changi Road North, S(507707)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",507707,0.0237745609114014,1.8146891426140672,"(0.023774560911401399, 1.8146891426140672)"
Hua Song Museum,"262 Pasir Panjang Road, S(118628)",\$5.00/entry from 9am to 7pm,Car Park closed after 7pm,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Hua Song Museum
<b>Address: </b>262 Pasir Panjang Road, S(118628)
<b>Mon-Fri before 5/6pm: </b>\$5.00/entry from 9am to 7pm
<b>Mon-Fri after 5/6pm: </b>Car Park closed after 7pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",118628,0.022436312254142228,1.8113575691260686,"(0.022436312254142228, 1.8113575691260686)"
NUS Museum (University Cultural Centre),"50 Kent Ridge Crescent, S(119279)","*\$0.0214/min from 8.30am to 7.30pm, maximum charge of \$2.568 for vehicles entering from 8.30am to 6pm and \$1.284 for vehicles entering from 6pm to 7.30pm",*Free parking from 7.31pm to 8.29am the following day,"*\$0.0214/min up to a maximum charge of \$2.568 from 8.30am to 5pm, free parking from 5.01pm to 8.29am the following day",*Free parking whole day from 8.30am to 8.29am the following day,"<b>Carpark: </b>NUS Museum (University Cultural Centre)
<b>Address: </b>50 Kent Ridge Crescent, S(119279)
<b>Mon-Fri before 5/6pm: </b>*\$0.0214/min from 8.30am to 7.30pm, maximum charge of \$2.568 for vehicles entering from 8.30am to 6pm and \$1.284 for vehicles entering from 6pm to 7.30pm
<b>Mon-Fri after 5/6pm: </b>*Free parking from 7.31pm to 8.29am the following day
<b>Sat: </b>*\$0.0214/min up to a maximum charge of \$2.568 from 8.30am to 5pm, free parking from 5.01pm to 8.29am the following day
<b>Sun/ Public Holiday: </b>*Free parking whole day from 8.30am to 8.29am the following day",119279,0.022710468573045494,1.8111804199523205,"(0.022710468573045494, 1.8111804199523205)"
Malay Heritage Centre,"85 Sultan Gate, S(198501)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Malay Heritage Centre
<b>Address: </b>85 Sultan Gate, S(198501)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",198501,0.022743228403105428,1.8126964827537728,"(0.022743228403105428, 1.8126964827537728)"
Republic of Singapore Air Force Museum (RSAF Museum),"400 Airport Road, S(534234)",Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,"<b>Carpark: </b>Republic of Singapore Air Force Museum (RSAF Museum)
<b>Address: </b>400 Airport Road, S(534234)
<b>Mon-Fri before 5/6pm: </b>Limited Free Parking Lots
<b>Mon-Fri after 5/6pm: </b>Limited Free Parking Lots
<b>Sat: </b>Limited Free Parking Lots
<b>Sun/ Public Holiday: </b>Limited Free Parking Lots",534234,0.023477226620031644,1.813392657940479,"(0.023477226620031644, 1.8133926579404791)"
Republic of Singapore Navy Museum,"32 Admiralty Road West, Endurance Block, Sembawang Camp, S(759959)",*,*,*,*,"<b>Carpark: </b>Republic of Singapore Navy Museum
<b>Address: </b>32 Admiralty Road West, Endurance Block, Sembawang Camp, S(759959)
<b>Mon-Fri before 5/6pm: </b>*
<b>Mon-Fri after 5/6pm: </b>*
<b>Sat: </b>*
<b>Sun/ Public Holiday: </b>*",759959,0.025551114103713905,1.8119117478154911,"(0.025551114103713905, 1.8119117478154911)"
Singapore Philatelic Museum,"23B Coleman Street, S(179807)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Singapore Philatelic Museum
<b>Address: </b>23B Coleman Street, S(179807)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",179807,0.022566075738698753,1.812501756369128,"(0.022566075738698753, 1.8125017563691279)"
The Singapore Mint,"20 Teban Gardens Crescent, S(608928)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>The Singapore Mint
<b>Address: </b>20 Teban Gardens Crescent, S(608928)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",608928,0.023126101281115426,1.810594617642181,"(0.023126101281115426, 1.810594617642181)"
Bukit Timah Nature Reserve,"177 Hindhede Drive, S(589333)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>Bukit Timah Nature Reserve
<b>Address: </b>177 Hindhede Drive, S(589333)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",589333,0.02353724849300773,1.8112439499370931,"(0.023537248493007729, 1.8112439499370931)"
Chinese Garden,"1 Chinese Garden Road, S(619795)","1st hr free, \$0.50 for next subsequent 30min from 6am to 6pm",\$0.50/30min from 6pm to 6am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Chinese Garden
<b>Address: </b>1 Chinese Garden Road, S(619795)
<b>Mon-Fri before 5/6pm: </b>1st hr free, \$0.50 for next subsequent 30min from 6am to 6pm
<b>Mon-Fri after 5/6pm: </b>\$0.50/30min from 6pm to 6am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",619795,0.023320897478930513,1.8104467882545372,"(0.023320897478930513, 1.8104467882545372)"
Japanese Garden,"1 Chinese Garden Road, S(619795)",Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,"<b>Carpark: </b>Japanese Garden
<b>Address: </b>1 Chinese Garden Road, S(619795)
<b>Mon-Fri before 5/6pm: </b>Limited Free Parking Lots
<b>Mon-Fri after 5/6pm: </b>Limited Free Parking Lots
<b>Sat: </b>Limited Free Parking Lots
<b>Sun/ Public Holiday: </b>Limited Free Parking Lots",619795,0.023320897478930513,1.8104467882545372,"(0.023320897478930513, 1.8104467882545372)"
Labrador Nature Reserve (Car Park A and B),"Labrador Villa Road, S(001340)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>Labrador Nature Reserve (Car Park A and B)
<b>Address: </b>Labrador Villa Road, S(001340)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",001340,0.023598300110242488,1.8119979670805395,"(0.023598300110242488, 1.8119979670805395)"
Fort Canning Park (Percival Road Car Park B),Percival Road,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Fort Canning Park (Percival Road Car Park B)
<b>Address: </b>Percival Road
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",al Roa,0.02263024625930683,1.8124676613621902,"(0.022630246259306829, 1.8124676613621902)"
Registry of Marriages (ROM),"7 Canning Rise, S(179869)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Registry of Marriages (ROM)
<b>Address: </b>7 Canning Rise, S(179869)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",179869,0.022590807054199514,1.812490987687643,"(0.022590807054199514, 1.8124909876876429)"
Mount Faber Park,"109 Mount Faber Road, S(099203)",Free Parking,Free Parking,Free Parking,Free Parking,"<b>Carpark: </b>Mount Faber Park
<b>Address: </b>109 Mount Faber Road, S(099203)
<b>Mon-Fri before 5/6pm: </b>Free Parking
<b>Mon-Fri after 5/6pm: </b>Free Parking
<b>Sat: </b>Free Parking
<b>Sun/ Public Holiday: </b>Free Parking",099203,0.022183588578453445,1.8119968675231108,"(0.022183588578453445, 1.8119968675231108)"
"Pasir Ris Park (Car Park A, C, D and F)",Jalan Loyang Besar,\$0.50/30min from 7am to 10.30pm,\$0.50/30min from 10.30pm to 7am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Pasir Ris Park (Car Park A, C, D and F)
<b>Address: </b>Jalan Loyang Besar
<b>Mon-Fri before 5/6pm: </b>\$0.50/30min from 7am to 10.30pm
<b>Mon-Fri after 5/6pm: </b>\$0.50/30min from 10.30pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",g Besa,0.024077975929885097,1.8144508458299755,"(0.024077975929885097, 1.8144508458299755)"
Pasir Ris Park (Car Park B and E),Pasir Ris Close,HDB / URA parking rates from 8.30am to 10pm,Free parking from 10pm to 8.30am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Pasir Ris Park (Car Park B and E)
<b>Address: </b>Pasir Ris Close
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates from 8.30am to 10pm
<b>Mon-Fri after 5/6pm: </b>Free parking from 10pm to 8.30am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",s Clos,0.024041596286956533,1.8143739762937299,"(0.024041596286956533, 1.8143739762937299)"
Bedok Reservoir Park,"Blk 739A, Bedok Reservoir Road, S(471739)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Bedok Reservoir Park
<b>Address: </b>Blk 739A, Bedok Reservoir Road, S(471739)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",471739,0.023351144034867575,1.8138043304964762,"(0.023351144034867575, 1.8138043304964762)"
Sungei Buloh Wetland Reserve,"301 Neo Tiew Crescent, S(718925)",Free parking from 7am to 7pm daily,Car Park closed after 7pm,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Sungei Buloh Wetland Reserve
<b>Address: </b>301 Neo Tiew Crescent, S(718925)
<b>Mon-Fri before 5/6pm: </b>Free parking from 7am to 7pm daily
<b>Mon-Fri after 5/6pm: </b>Car Park closed after 7pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",718925,0.025250044807744884,1.8104309912794774,"(0.025250044807744884, 1.8104309912794774)"
Abdul Gaffoor Mosque,"41 Dunlop Street, S(209369)",\$1.30/hr from 7am to 5pm,"\$1.60/entry from 5pm to 12midnight, \$1.10/hr from 12midnight to 7am the following day",Charges same as weekdays,"\$2.00/entry from 7am to 12midnight, \$1.60/hr from 12midnight to 7am the following day","<b>Carpark: </b>Abdul Gaffoor Mosque
<b>Address: </b>41 Dunlop Street, S(209369)
<b>Mon-Fri before 5/6pm: </b>\$1.30/hr from 7am to 5pm
<b>Mon-Fri after 5/6pm: </b>\$1.60/entry from 5pm to 12midnight, \$1.10/hr from 12midnight to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>\$2.00/entry from 7am to 12midnight, \$1.60/hr from 12midnight to 7am the following day",209369,0.022770787151994418,1.8125917455453608,"(0.022770787151994418, 1.8125917455453608)"
The Church Of True Light,"25G Perak Road, S(208142)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>The Church Of True Light
<b>Address: </b>25G Perak Road, S(208142)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",208142,0.02278227141847254,1.8125916582788981,"(0.022782271418472541, 1.8125916582788981)"
Buddha Tooth Relic Temple and Museum (Singapore),"288 South Bridge Road, S(058840)",\$1.20/30min from 7am to 7pm,Car Park closed after 7pm,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Buddha Tooth Relic Temple and Museum (Singapore)
<b>Address: </b>288 South Bridge Road, S(058840)
<b>Mon-Fri before 5/6pm: </b>\$1.20/30min from 7am to 7pm
<b>Mon-Fri after 5/6pm: </b>Car Park closed after 7pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",058840,0.022368504467372995,1.8124262883322715,"(0.022368504467372995, 1.8124262883322715)"
NEWater Visitor Centre,"20 Koh Sek Lim Road, S(486593)",Free parking,Car park closed after 5.30pm,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>NEWater Visitor Centre
<b>Address: </b>20 Koh Sek Lim Road, S(486593)
<b>Mon-Fri before 5/6pm: </b>Free parking
<b>Mon-Fri after 5/6pm: </b>Car park closed after 5.30pm
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",486593,0.02311147542198371,1.814421531279859,"(0.023111475421983711, 1.8144215312798591)"
Masjid Hajjah Fatimah Mosque,"4001 Beach Road, S(199584)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Masjid Hajjah Fatimah Mosque
<b>Address: </b>4001 Beach Road, S(199584)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",199584,0.022740137425000147,1.81274875536487,"(0.022740137425000147, 1.81274875536487)"
Masjid Jamae Chulia Mosque,"218 South Bridge Road, S(058767)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Masjid Jamae Chulia Mosque
<b>Address: </b>218 South Bridge Road, S(058767)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",058767,0.022394494165264442,1.8124465516048873,"(0.022394494165264442, 1.8124465516048873)"
Changi Airport Terminal 3,"65 Airport Boulevard, S(819663)",\$0.04/min from 12midnight to 12midnight the following day,\$0.04/min from 12midnight to 12midnight the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Changi Airport Terminal 3
<b>Address: </b>65 Airport Boulevard, S(819663)
<b>Mon-Fri before 5/6pm: </b>\$0.04/min from 12midnight to 12midnight the following day
<b>Mon-Fri after 5/6pm: </b>\$0.04/min from 12midnight to 12midnight the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",819663,0.02367916121448739,1.8149069771580086,"(0.02367916121448739, 1.8149069771580086)"
Newton Circus Food Centre,"Clemenceau Ave North, S(229491)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Newton Circus Food Centre
<b>Address: </b>Clemenceau Ave North, S(229491)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",229491,0.02282848773706535,1.812363491385785,"(0.022828487737065351, 1.8123634913857849)"
Golden Mile Food Centre,"505 Beach Road, S(199583)","\$0.60/30min from 7am to 10am, \$0.80/30min from 10am to 10.30pm",Season parking only from 10.30pm to 7am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Golden Mile Food Centre
<b>Address: </b>505 Beach Road, S(199583)
<b>Mon-Fri before 5/6pm: </b>\$0.60/30min from 7am to 10am, \$0.80/30min from 10am to 10.30pm
<b>Mon-Fri after 5/6pm: </b>Season parking only from 10.30pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",199583,0.02273985817231983,1.8127671860417713,"(0.02273985817231983, 1.8127671860417713)"
Maxwell Food Centre,"2 Murray Street, S(079519)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Maxwell Food Centre
<b>Address: </b>2 Murray Street, S(079519)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",079519,0.0223322382708458,1.812427841675306,"(0.022332238270845801, 1.8124278416753059)"
Zion Riverside Food Centre,"86 Zion Road, S(160086)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Zion Riverside Food Centre
<b>Address: </b>86 Zion Road, S(160086)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",160086,0.023598300110242488,1.8119979670805395,"(0.023598300110242488, 1.8119979670805395)"
Delta Hockey Pitch,"900 Tiong Bahru Road, S(158790)",Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,Limited Free Parking Lots,"<b>Carpark: </b>Delta Hockey Pitch
<b>Address: </b>900 Tiong Bahru Road, S(158790)
<b>Mon-Fri before 5/6pm: </b>Limited Free Parking Lots
<b>Mon-Fri after 5/6pm: </b>Limited Free Parking Lots
<b>Sat: </b>Limited Free Parking Lots
<b>Sun/ Public Holiday: </b>Limited Free Parking Lots",158790,0.02250247768608533,1.8120125580330864,"(0.022502477686085331, 1.8120125580330864)"
Farrer Park Field,1 Rutland Road,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Farrer Park Field
<b>Address: </b>1 Rutland Road
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",nd Roa,0.022889225195034755,1.812508842405891,"(0.022889225195034755, 1.8125088424058911)"
Geylang Field,"30 Lorong 12 Geylang, S(399005)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Geylang Field
<b>Address: </b>30 Lorong 12 Geylang, S(399005)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",399005,0.02288083016133266,1.8130196304647794,"(0.02288083016133266, 1.8130196304647794)"
Saint Wilfrid Sports Complex / Saint Wilfred Field,"3 Saint Wilfred Road, S(327920)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Saint Wilfrid Sports Complex / Saint Wilfred Field
<b>Address: </b>3 Saint Wilfred Road, S(327920)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",327920,0.023132332106545046,1.8127334488273301,"(0.023132332106545046, 1.8127334488273301)"
Bedok Stadium / Sports Hall / ClubFITT Gym,"1 Bedok North Street 2, S(469642)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Bedok Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>1 Bedok North Street 2, S(469642)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",469642,0.023144811210696805,1.8140753975826034,"(0.023144811210696805, 1.8140753975826034)"
Bishan Stadium / Sports Hall / ClubFITT Gym,"7 Bishan Street 14, S(579784)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Bishan Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>7 Bishan Street 14, S(579784)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",579784,0.02365053781475468,1.8125466462374893,"(0.02365053781475468, 1.8125466462374893)"
Bukit Gombak Stadium / Sports Hall / ClubFITT Gym,"800 Bukit Batok West Avenue 5, S(659081)",\$0.50/30min from 7am to 10pm,\$4.00/entry from 10pm to 7am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Bukit Gombak Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>800 Bukit Batok West Avenue 5, S(659081)
<b>Mon-Fri before 5/6pm: </b>\$0.50/30min from 7am to 10pm
<b>Mon-Fri after 5/6pm: </b>\$4.00/entry from 10pm to 7am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",659081,0.023704608114981464,1.8108310399426564,"(0.023704608114981464, 1.8108310399426564)"
Clementi Stadium / Sports Hall / ClubFITT Gym,"10 West Coast Walk, S(127156)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Clementi Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>10 West Coast Walk, S(127156)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",127156,0.022864965118432033,1.8109977712460994,"(0.022864965118432033, 1.8109977712460994)"
Choa Chu Kang Stadium / Sports Hall / ClubFITT Gym,"1 Choa Chu Kang Street 53, S(689236)",\$0.50/30min from 7.30am to 10.30pm,\$0.50/30min from 10.30pm to 7.30am the following day,Charges same as weekdays,Charges same as weekdays,"<b>Carpark: </b>Choa Chu Kang Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>1 Choa Chu Kang Street 53, S(689236)
<b>Mon-Fri before 5/6pm: </b>\$0.50/30min from 7.30am to 10.30pm
<b>Mon-Fri after 5/6pm: </b>\$0.50/30min from 10.30pm to 7.30am the following day
<b>Sat: </b>Charges same as weekdays
<b>Sun/ Public Holiday: </b>Charges same as weekdays",689236,0.024277268095853323,1.810745361729676,"(0.024277268095853323, 1.810745361729676)"
Delta Sports Hall / ClubFITT Gym,"900 Tiong Bahru Road, S(158790)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Delta Sports Hall / ClubFITT Gym
<b>Address: </b>900 Tiong Bahru Road, S(158790)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",158790,0.02250247768608533,1.8120125580330864,"(0.022502477686085331, 1.8120125580330864)"
Hougang Stadium / Sports Hall / ClubFITT Gym,"100 Hougang Avenue 2, S(538856)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Hougang Stadium / Sports Hall / ClubFITT Gym
<b>Address: </b>100 Hougang Avenue 2, S(538856)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",538856,0.023901725600701702,1.8131533575920675,"(0.023901725600701702, 1.8131533575920675)"
Jurong East Sports and Cultural Centre / ClubFITT Gym,"21 Jurong East Street 31, S(609517)",HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,HDB / URA parking rates,"<b>Carpark: </b>Jurong East Sports and Cultural Centre / ClubFITT Gym
<b>Address: </b>21 Jurong East Street 31, S(609517)
<b>Mon-Fri before 5/6pm: </b>HDB / URA parking rates
<b>Mon-Fri after 5/6pm: </b>HDB / URA parking rates
<b>Sat: </b>HDB / URA parking rates
<b>Sun/ Public Holiday: </b>HDB / URA parking rates",609517,0.023507001937070667,1.8104159831932396,"(0.023507001937070667, 1.8104159831932396)"
